campo1;campo2;campo3;campo4;campo5;campo6;campo7;campo8;campo9;;;;;;
VPLSBOGTCLFWZG022Bundle-ether10;VPLSBOGTCLFWZG022;VPLS;BOGTCLFWZG022;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG022Bundle-ether10;VPNBOGTCLFWZG022;VPN;BOGTCLFWZG022;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG023Bundle-ether10;VPLSBOGTCLFWZG023;VPLS;BOGTCLFWZG023;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG023Bundle-ether10;VPNBOGTCLFWZG023;VPN;BOGTCLFWZG023;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG024Bundle-ether10;VPLSBOGTCLFWZG024;VPLS;BOGTCLFWZG024;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG024Bundle-ether10;VPNBOGTCLFWZG024;VPN;BOGTCLFWZG024;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG025Bundle-ether10;VPLSBOGTCLFWZG025;VPLS;BOGTCLFWZG025;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG025Bundle-ether10;VPNBOGTCLFWZG025;VPN;BOGTCLFWZG025;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG026Bundle-ether10;VPLSBOGTCLFWZG026;VPLS;BOGTCLFWZG026;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG026Bundle-ether10;VPNBOGTCLFWZG026;VPN;BOGTCLFWZG026;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG027Bundle-ether10;VPLSBOGTCLFWZG027;VPLS;BOGTCLFWZG027;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG027Bundle-ether10;VPNBOGTCLFWZG027;VPN;BOGTCLFWZG027;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG028Bundle-ether10;VPLSBOGTCLFWZG028;VPLS;BOGTCLFWZG028;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG028Bundle-ether10;VPNBOGTCLFWZG028;VPN;BOGTCLFWZG028;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG029Bundle-ether10;VPLSBOGTCLFWZG029;VPLS;BOGTCLFWZG029;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG029Bundle-ether10;VPNBOGTCLFWZG029;VPN;BOGTCLFWZG029;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG030Bundle-ether10;VPLSBOGTCLFWZG030;VPLS;BOGTCLFWZG030;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG030Bundle-ether10;VPNBOGTCLFWZG030;VPN;BOGTCLFWZG030;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG031Bundle-ether10;VPLSBOGTCLFWZG031;VPLS;BOGTCLFWZG031;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG031Bundle-ether10;VPNBOGTCLFWZG031;VPN;BOGTCLFWZG031;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG032Bundle-ether10;VPLSBOGTCLFWZG032;VPLS;BOGTCLFWZG032;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG032Bundle-ether10;VPNBOGTCLFWZG032;VPN;BOGTCLFWZG032;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG033Bundle-ether10;VPLSBOGTCLFWZG033;VPLS;BOGTCLFWZG033;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG033Bundle-ether10;VPNBOGTCLFWZG033;VPN;BOGTCLFWZG033;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG034Bundle-ether10;VPLSBOGTCLFWZG034;VPLS;BOGTCLFWZG034;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG034Bundle-ether10;VPNBOGTCLFWZG034;VPN;BOGTCLFWZG034;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG035Bundle-ether10;VPLSBOGTCLFWZG035;VPLS;BOGTCLFWZG035;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG035Bundle-ether10;VPNBOGTCLFWZG035;VPN;BOGTCLFWZG035;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG036Bundle-ether10;VPLSBOGTCLFWZG036;VPLS;BOGTCLFWZG036;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG036Bundle-ether10;VPNBOGTCLFWZG036;VPN;BOGTCLFWZG036;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG037Bundle-ether10;VPLSBOGTCLFWZG037;VPLS;BOGTCLFWZG037;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG037Bundle-ether10;VPNBOGTCLFWZG037;VPN;BOGTCLFWZG037;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG038Bundle-ether10;VPLSBOGTCLFWZG038;VPLS;BOGTCLFWZG038;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG038Bundle-ether10;VPNBOGTCLFWZG038;VPN;BOGTCLFWZG038;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG039Bundle-ether10;VPLSBOGTCLFWZG039;VPLS;BOGTCLFWZG039;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG039Bundle-ether10;VPNBOGTCLFWZG039;VPN;BOGTCLFWZG039;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG040Bundle-ether10;VPLSBOGTCLFWZG040;VPLS;BOGTCLFWZG040;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG040Bundle-ether10;VPNBOGTCLFWZG040;VPN;BOGTCLFWZG040;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG041Bundle-ether10;VPLSBOGTCLFWZG041;VPLS;BOGTCLFWZG041;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG041Bundle-ether10;VPNBOGTCLFWZG041;VPN;BOGTCLFWZG041;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG042Bundle-ether10;VPLSBOGTCLFWZG042;VPLS;BOGTCLFWZG042;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG042Bundle-ether10;VPNBOGTCLFWZG042;VPN;BOGTCLFWZG042;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG043Bundle-ether10;VPLSBOGTCLFWZG043;VPLS;BOGTCLFWZG043;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG043Bundle-ether10;VPNBOGTCLFWZG043;VPN;BOGTCLFWZG043;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG044Bundle-ether10;VPLSBOGTCLFWZG044;VPLS;BOGTCLFWZG044;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG044Bundle-ether10;VPNBOGTCLFWZG044;VPN;BOGTCLFWZG044;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG045Bundle-ether10;VPLSBOGTCLFWZG045;VPLS;BOGTCLFWZG045;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG045Bundle-ether10;VPNBOGTCLFWZG045;VPN;BOGTCLFWZG045;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG046Bundle-ether10;VPLSBOGTCLFWZG046;VPLS;BOGTCLFWZG046;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG046Bundle-ether10;VPNBOGTCLFWZG046;VPN;BOGTCLFWZG046;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG047Bundle-ether10;VPLSBOGTCLFWZG047;VPLS;BOGTCLFWZG047;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG047Bundle-ether10;VPNBOGTCLFWZG047;VPN;BOGTCLFWZG047;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG048Bundle-ether10;VPLSBOGTCLFWZG048;VPLS;BOGTCLFWZG048;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG048Bundle-ether10;VPNBOGTCLFWZG048;VPN;BOGTCLFWZG048;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG049Bundle-ether10;VPLSBOGTCLFWZG049;VPLS;BOGTCLFWZG049;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG049Bundle-ether10;VPNBOGTCLFWZG049;VPN;BOGTCLFWZG049;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWZG050Bundle-ether10;VPLSBOGTCLFWZG050;VPLS;BOGTCLFWZG050;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWZG050Bundle-ether10;VPNBOGTCLFWZG050;VPN;BOGTCLFWZG050;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLHOZG001Bundle-ether10;VPLSBOGTCLHOZG001;VPLS;BOGTCLHOZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLHOZG001Bundle-ether10;VPNBOGTCLHOZG001;VPN;BOGTCLHOZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCHIACLADZG001Bundle-ether10;VPLSCHIACLADZG001;VPLS;CHIACLADZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCHIACLADZG001Bundle-ether10;VPNCHIACLADZG001;VPN;CHIACLADZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCHIACLADZG002Bundle-ether10;VPLSCHIACLADZG002;VPLS;CHIACLADZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCHIACLADZG002Bundle-ether10;VPNCHIACLADZG002;VPN;CHIACLADZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCHIACLADZG003Bundle-ether10;VPLSCHIACLADZG003;VPLS;CHIACLADZG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCHIACLADZG003Bundle-ether10;VPNCHIACLADZG003;VPN;CHIACLADZG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCHIACLADZG004Bundle-ether10;VPLSCHIACLADZG004;VPLS;CHIACLADZG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCHIACLADZG004Bundle-ether10;VPNCHIACLADZG004;VPN;CHIACLADZG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCNRCCLABZG001Bundle-ether10;VPLSCNRCCLABZG001;VPLS;CNRCCLABZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCNRCCLABZG001Bundle-ether10;VPNCNRCCLABZG001;VPN;CNRCCLABZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSCNRCCLABZG002Bundle-ether10;VPLSCNRCCLABZG002;VPLS;CNRCCLABZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNCNRCCLABZG002Bundle-ether10;VPNCNRCCLABZG002;VPN;CNRCCLABZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAAZG001Bundle-ether10;VPLSTCNPCLAAZG001;VPLS;TCNPCLAAZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAAZG001Bundle-ether10;VPNTCNPCLAAZG001;VPN;TCNPCLAAZG001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAAZG002Bundle-ether10;VPLSTCNPCLAAZG002;VPLS;TCNPCLAAZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAAZG002Bundle-ether10;VPNTCNPCLAAZG002;VPN;TCNPCLAAZG002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAAZG003Bundle-ether10;VPLSTCNPCLAAZG003;VPLS;TCNPCLAAZG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAAZG003Bundle-ether10;VPNTCNPCLAAZG003;VPN;TCNPCLAAZG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLBLYJ001Bundle-ether10;VPLSBOGTCLBLYJ001;VPLS;BOGTCLBLYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLBLYJ001Bundle-ether10;VPNBOGTCLBLYJ001;VPN;BOGTCLBLYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWYG006Bundle-ether10;VPLSBOGTCLFWYG006;VPLS;BOGTCLFWYG006;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWYG006Bundle-ether10;VPNBOGTCLFWYG006;VPN;BOGTCLFWYG006;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLBLYG003Bundle-ether10;VPLSBOGTCLBLYG003;VPLS;BOGTCLBLYG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLBLYG003Bundle-ether10;VPNBOGTCLBLYG003;VPN;BOGTCLBLYG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWYG003Bundle-ether10;VPLSBOGTCLFWYG003;VPLS;BOGTCLFWYG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWYG003Bundle-ether10;VPNBOGTCLFWYG003;VPN;BOGTCLFWYG003;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAAZG004Bundle-ether10;VPLSTCNPCLAAZG004;VPLS;TCNPCLAAZG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAAZG004Bundle-ether10;VPNTCNPCLAAZG004;VPN;TCNPCLAAZG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWYG004Bundle-ether10;VPLSBOGTCLFWYG004;VPLS;BOGTCLFWYG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWYG004Bundle-ether10;VPNBOGTCLFWYG004;VPN;BOGTCLFWYG004;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLBLYG005Bundle-ether10;VPLSBOGTCLBLYG005;VPLS;BOGTCLBLYG005;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLBLYG005Bundle-ether10;VPNBOGTCLBLYG005;VPN;BOGTCLBLYG005;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWNN005Bundle-ether10;VPLSBOGTCLFWNN005;VPLS;BOGTCLFWNN005;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWNN005Bundle-ether10;VPNBOGTCLFWNN005;VPN;BOGTCLFWNN005;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAA5M001Bundle-ether10;VPLSTCNPCLAA5M001;VPLS;TCNPCLAA5M001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAA5M001Bundle-ether10;VPNTCNPCLAA5M001;VPN;TCNPCLAA5M001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSTCNPCLAAYJ001Bundle-ether10;VPLSTCNPCLAAYJ001;VPLS;TCNPCLAAYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNTCNPCLAAYJ001Bundle-ether10;VPNTCNPCLAAYJ001;VPN;TCNPCLAAYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFW5M002Bundle-ether10;VPLSBOGTCLFW5M002;VPLS;BOGTCLFW5M002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFW5M002Bundle-ether10;VPNBOGTCLFW5M002;VPN;BOGTCLFW5M002;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPLSBOGTCLFWYJ001Bundle-ether10;VPLSBOGTCLFWYJ001;VPLS;BOGTCLFWYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNBOGTCLFWYJ001Bundle-ether10;VPNBOGTCLFWYJ001;VPN;BOGTCLFWYJ001;BOGTCLFW9K001/BOGTCLFW9K002;Bundle-ether10;psr2.cxv1.bog;ae10;1;;;;;;
VPNsw5.mex1ae4;VPNsw5.mex1;VPN;sw5.mex1;sw5.mex1;ae4;psr3.mex1;ae2;1;;;;;;
VPLSsw5.mex1ae4;VPLSsw5.mex1;VPLS;sw5.mex1;sw5.mex1;ae4;psr3.mex1;ae2;1;;;;;;
ADIsw4.pty1Monterey1;ADIsw4.pty1;ADI;sw4.pty1;psr1.pty1;Monterey1;edge1.mry1;ae5;1;;;;;;
VPLSsw1.que3ae2;VPLSsw1.que3;VPLS;sw1.que3;sw1.que3;ae2;PSR1.QUE2;ae5;1;;;;;;
VPNsw1.que3ae2;VPNsw1.que3;VPN;sw1.que3;sw1.que3;ae2;PSR1.QUE2;ae5;1;;;;;;
VPNsw1.esc1.sjoae2;VPNsw1.esc1.sjo;VPN;sw1.esc1.sjo;sw1.esc1.sjo;ae2;psr1.xcr3;ae4;1;;;;;;
VPLSsw1.esc1.sjoae2;VPLSsw1.esc1.sjo;VPLS;sw1.esc1.sjo;sw1.esc1.sjo;ae2;psr1.xcr3;ae4;1;;;;;;
VPNsw2.xcr3ae2;VPNsw2.xcr3;VPN;sw2.xcr3;N/A;ae2;PSR2.XCR3;ae32;1;;;;;;
VPLSsw2.xcr3ae2;VPLSsw2.xcr3;VPLS;sw2.xcr3;N/A;ae2;PSR2.XCR3;ae32;1;;;;;;
VPNsw5.mex1ae1;VPNsw5.mex1;VPN;sw5.mex1;sw5.mex1;ae1;psr2.mex1;ae5;1;;;;;;
VPLSsw5.mex1ae1;VPLSsw5.mex1;VPLS;sw5.mex1;sw5.mex1;ae1;psr2.mex1;ae5;1;;;;;;
VPNsw1.que3ae1;VPNsw1.que3;VPN;sw1.que3;sw1.que3;ae1;psr2.mex1;ae5;1;;;;;;
VPLSsw1.que3ae1;VPLSsw1.que3;VPLS;sw1.que3;sw1.que3;ae1;psr2.mex1;ae5;1;;;;;;
VPNsw1.mdc4ae1;VPNsw1.mdc4;VPN;sw1.mdc4;sw1.mdc4;ae1;PSR1.MDC4;ae3;1;;;;;;
VPNsw1.cgt2ae1;VPNsw1.cgt2;VPN;sw1.cgt2;sw1.cgt2;ae1;psr1.cgt2;ae3;1;;;;;;
ADIsw1.brq1ae1;ADIsw1.brq1;ADI;sw1.brq1;SW1.BRQ1;ae1;ar2.bgo1;ae-14;1;;;;;;
VPLSsw1.brq1ae1;VPLSsw1.brq1;VPLS;sw1.brq1;SW1.BRQ1;ae1;psr1.brq1;ae4;1;;;;;;
VPNsw1.brq1ae1;VPNsw1.brq1;VPN;sw1.brq1;SW1.BRQ1;ae1;psr1.brq1;ae4;1;;;;;;
VPNsw1.bga2ae1;VPNsw1.bga2;VPN;sw1.bga2;sw1.bga2;ae1;psr1.bga2;ae4;1;;;;;;
ADIsw4.pty1Monterey2;ADIsw4.pty1;ADI;sw4.pty1;psr1.pty1;Monterey2;edge2.mry1;ae4;1;;;;;;
ADIsw4.pty1Panama;ADIsw4.pty1;ADI;sw4.pty1;psr1.pty1;Panama;edge1.pty2;ae5;1;;;;;;
VPLSsw5.pty1ae1;VPLSsw5.pty1;VPLS;sw5.pty1;Panama;ae1;PSR1.PTY1;ae9;1;;;;;;
VPNsw5.pty1ae1;VPNsw5.pty1;VPN;sw5.pty1;Panama;ae1;PSR1.PTY1;ae9;1;;;;;;
ADIsw1.pso2ae1;ADIsw1.pso2;ADI;sw1.pso2;sw1.pso2;ae1;ar1.pso2;ae-3;1;;;;;;
ADIMGD1.MAZ1ae1;ADIMGD1.MAZ1;ADI;MGD1.MAZ1;MGD1.MAZ1;ae1;EDGE1.MAZ1;ae3;1;;;;;;
ADIMGD1.GUA1ae1;ADIMGD1.GUA1;ADI;MGD1.GUA1;MGD1.GUA1;ae1;edge1.gua1;ae3;1;;;;;;
VPNsw1.rey1ae0;VPNsw1.rey1;VPN;sw1.rey1;sw1.rey1;ae0;psr1.rey1;ae2;1;;;;;;
VPNsw1.pso2ae0;VPNsw1.pso2;VPN;sw1.pso2;sw1.pso2;ae0;psr1.pso2;ae2;1;;;;;;
VPNsw2.xcr3ae0;VPNsw2.xcr3;VPN;sw2.xcr3;N/A;ae0;psr1.xcr3;ae5;1;;;;;;
VPLSsw2.xcr3ae0;VPLSsw2.xcr3;VPLS;sw2.xcr3;N/A;ae0;psr1.xcr3;ae5;1;;;;;;
ADIQRTRQREFZG004Bundle-ether32;ADIQRTRQREFZG004;ADI;QRTRQREFZG004;QRTRQREF9K001/QRTRQREF9K002;Bundle-ether32;edge1.que2;ae32;1;;;;;;
VPLSQRTRQREFZG004Bundle-ether11;VPLSQRTRQREFZG004;VPLS;QRTRQREFZG004;QRTRQREF9K001/QRTRQREF9K002;Bundle-ether11;PSR2.QUE2;ae11;1;;;;;;
VPNQRTRQREFZG004Bundle-ether11;VPNQRTRQREFZG004;VPN;QRTRQREFZG004;QRTRQREF9K001/QRTRQREF9K002;Bundle-ether11;PSR2.QUE2;ae11;1;;;;;;
